EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,Province/Territory,EVENT START DATE,FATALITIES,INJURED/INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY/PEOPLE AFFECTED,MAGNITUDE,provinces_level,event_id,event_duration,avg_year_of_event,closest_year,population,total_event_population,prop_pop_weight,proportional_FATALITIES,proportional_INJURED/INFECTED,proportional_EVACUATED,proportional_ESTIMATED TOTAL COST,proportional_NORMALIZED TOTAL COST,proportional_FEDERAL DFAA PAYMENTS,proportional_PROVINCIAL DFAA PAYMENTS,proportional_PROVINCIAL DEPARTMENT PAYMENTS,proportional_MUNICIPAL COSTS,proportional_OGD COSTS,proportional_INSURANCE PAYMENTS,proportional_NGO PAYMENTS,proportional_UTILITY/PEOPLE AFFECTED
Disaster,Natural,Meteorological - Hydrological,Flood,St. John's NL,NL,1948-09-14 00:00:00,1.0,0.0,0.0,0.0,0.0,1948-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,717,0,1948,1951,361416,361416.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Fraser River BC,BC,1948-05-31 00:00:00,10.0,0.0,16000.0,0.0,0.0,1948-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,718,0,1948,1951,1165210,1165210.0,1.0,10.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Mississagi ON,ON,1948-05-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1948-10-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,719,183,1948,1951,4597542,4597542.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Red Deer River AB,AB,1948-04-21 00:00:00,0.0,0.0,0.0,0.0,0.0,1948-04-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,720,0,1948,1951,939501,939501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Ontario,ON,1948-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,1948-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,721,0,1948,1951,4597542,4597542.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Bristol NB,NB,1947-04-30 00:00:00,2.0,0.0,100.0,0.0,0.0,1947-04-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,722,0,1947,1951,515697,515697.0,1.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern ON,ON,1947-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,1947-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,723,7,1947,1951,4597542,4597542.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Elgin NB,NB,1947-02-05 00:00:00,2.0,0.0,0.0,0.0,0.0,1947-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,724,0,1947,1951,515697,515697.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Okanagan Valley BC,BC,1946-07-29 00:00:00,0.0,0.0,0.0,0.0,0.0,1946-07-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,726,0,1946,1941,817861,817861.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Windsor to Tecumseh ON,ON,1946-06-17 00:00:00,17.0,100.0,0.0,0.0,0.0,1946-06-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,727,0,1946,1941,3787655,3787655.0,1.0,17.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Toronto ON,ON,1944-12-11 00:00:00,21.0,0.0,0.0,0.0,0.0,1944-12-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,728,1,1944,1941,3787655,3787655.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Charlottetown PE,PE,1942-09-22 00:00:00,0.0,0.0,0.0,0.0,0.0,1942-09-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,729,0,1942,1941,95047,95047.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,"Newfoundland, off coast",NL,1942-01-01 00:00:00,203.0,0.0,0.0,0.0,0.0,1942-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,730,0,1942,1941,321819,321819.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Southwestern Ontario,ON,1941-09-25 00:00:00,0.0,0.0,0.0,0.0,0.0,1941-09-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,731,0,1941,1941,3787655,3787655.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,"Burin Peninsula, St. John's and Little St. Lawrence NL",NL,1941-08-02 00:00:00,2.0,0.0,0.0,0.0,0.0,1941-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,732,0,1941,1941,321819,321819.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Gogama ON,ON,1941-05-14 00:00:00,0.0,0.0,0.0,0.0,0.0,1941-06-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,733,32,1941,1941,3787655,3787655.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Great Lakes: Lake Ontario,ON,1940-01-01 00:00:00,69.0,0.0,0.0,0.0,0.0,1940-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,735,0,1940,1941,3787655,3787655.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Drought,Saskatchewan,SK,1939-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1939-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,736,0,1939,1941,895992,895992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Rainy River and Dance Township ON,ON,1938-10-10 00:00:00,17.0,0.0,155.0,0.0,0.0,1938-10-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,737,5,1938,1941,3787655,3787655.0,1.0,17.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,St-Gregoire-de-Montmercy QC,QC,1938-09-01 00:00:00,4.0,12.0,0.0,0.0,0.0,1938-09-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,738,0,1938,1941,3331882,3331882.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Ontario,ON,1937-04-26 00:00:00,0.0,0.0,4000.0,0.0,0.0,1937-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,739,2,1937,1941,3787655,3787655.0,1.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Ontario,ON,1937-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,1937-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,740,1,1937,1941,3787655,3787655.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Nova Scotia,NS,1936-09-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1936-09-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,741,0,1936,1931,512846,512846.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northern Saskatchewan,SK,1936-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,1936-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,742,6,1936,1931,921785,921785.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,New Brunswick,NB,1936-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,1936-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,744,9,1936,1931,408219,408219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Ontario,ON,1936-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1936-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,745,2,1936,1931,3431683,3431683.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Newfoundland,NL,1935-08-25 00:00:00,50.0,0.0,0.0,0.0,0.0,1935-08-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,746,0,1935,1931,289588,289588.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Nova Scotia,NS,1935-01-10 00:00:00,0.0,0.0,2.0,0.0,0.0,1935-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,747,5,1935,1931,512846,512846.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Manitoba,MB,1935-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1935-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,748,0,1935,1931,700139,700139.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Plaster Rock NB,NB,1934-04-16 00:00:00,0.0,0.0,0.0,0.0,0.0,1934-04-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,749,8,1934,1931,408219,408219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Cold Event,Manitoba to Atlantic Canada,MB,1933-12-01 00:00:00,15.0,0.0,0.0,0.0,0.0,1934-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,750,62,1934,1931,700139,700139.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Earthquake,Baffin Bay NU,NU,1933-11-20 00:00:00,0.0,0.0,0.0,0.0,0.0,1933-11-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,single,751,0,1933,1931,9316,9316.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern New Brunswick,NB,1933-10-25 00:00:00,7.0,0.0,0.0,0.0,0.0,1933-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,752,0,1933,1931,408219,408219.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,Crerar ON,ON,1930-06-27 00:00:00,8.0,0.0,0.0,0.0,0.0,1930-06-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,755,0,1930,1931,3431683,3431683.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,Capreol ON,ON,1930-06-26 00:00:00,4.0,0.0,0.0,0.0,0.0,1930-06-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,757,0,1930,1931,3431683,3431683.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Tsunami,Burin Peninsula NL,NL,1929-11-18 00:00:00,28.0,0.0,0.0,0.0,0.0,1929-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,single,758,0,1929,1931,289588,289588.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Ontario,ON,1929-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,1929-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,759,4,1929,1931,3431683,3431683.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Ontario,ON,1929-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,1929-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,760,2,1929,1931,3431683,3431683.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Pike Lake SK,SK,1928-04-01 00:00:00,0.0,0.0,138.0,0.0,0.0,1928-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,762,0,1928,1931,921785,921785.0,1.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,"Rideau, Chaudière and Quyon Rivers QC",QC,1928-01-01 00:00:00,3.0,0.0,0.0,0.0,0.0,1928-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,763,0,1928,1931,2874255,2874255.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Newfoundland,NL,1927-08-24 00:00:00,56.0,0.0,0.0,0.0,0.0,1927-08-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,764,1,1927,1931,289588,289588.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Dawson YT,YT,1925-05-07 00:00:00,0.0,0.0,0.0,0.0,0.0,1925-05-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,766,0,1925,1921,4157,4157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,NB,1923-04-29 00:00:00,2.0,0.0,0.0,0.0,0.0,1923-05-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,768,10,1923,1921,387876,387876.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,MB,1923-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1923-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,769,0,1923,1921,610118,610118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Haileybury ON,ON,1922-09-30 00:00:00,43.0,0.0,11000.0,0.0,0.0,1922-10-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,770,5,1922,1921,2933662,2933662.0,1.0,43.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,Echo Harbour BC,BC,1922-09-30 00:00:00,5.0,0.0,0.0,0.0,0.0,1922-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,771,0,1922,1921,524582,524582.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Portage la Prairie MB,MB,1922-06-22 00:00:00,5.0,0.0,0.0,0.0,0.0,1922-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,772,0,1922,1921,610118,610118.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,NB,1922-06-17 00:00:00,0.0,0.0,0.0,0.0,0.0,1922-06-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,773,8,1922,1921,387876,387876.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,Britannia Beach BC,BC,1921-10-28 00:00:00,37.0,0.0,0.0,0.0,0.0,1921-10-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,774,0,1921,1921,524582,524582.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,St. John's NL,NL,1921-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,1921-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,775,0,1921,1921,263033,263033.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Drought,Southern Saskatchewan,SK,1921-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1921-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,776,0,1921,1921,757510,757510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Southeastern Saskatchewan,SK,1920-07-22 00:00:00,4.0,13.0,0.0,0.0,0.0,1920-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,777,0,1920,1921,757510,757510.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern Ontario,ON,1920-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,1920-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,778,4,1920,1921,2933662,2933662.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Northwestern British Columbia,BC,1917-10-28 00:00:00,0.0,0.0,0.0,0.0,0.0,1917-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,783,22,1917,1921,524582,524582.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Cochrane and Matheson ON,ON,1916-07-29 00:00:00,233.0,0.0,8000.0,0.0,0.0,1916-07-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,785,0,1916,1911,2527292,2527292.0,1.0,233.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,MB,1916-04-24 00:00:00,0.0,0.0,0.0,0.0,0.0,1916-04-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,786,0,1916,1911,461394,461394.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Northeastern New Brunswick,NB,1915-07-08 00:00:00,0.0,0.0,0.0,0.0,0.0,1915-07-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,787,1,1915,1911,351889,351889.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,"Cooper Mine, Jane Camp BC",BC,1915-03-22 00:00:00,56.0,22.0,0.0,0.0,0.0,1915-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,788,0,1915,1911,392480,392480.0,1.0,56.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Labrador,NL,1914-04-01 00:00:00,77.0,0.0,0.0,0.0,0.0,1914-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,790,0,1914,1911,242619,242619.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Newfoundland coast,NL,1914-01-01 00:00:00,173.0,0.0,0.0,0.0,0.0,1914-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,791,0,1914,1911,242619,242619.0,1.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Lakes Huron, Erie and Ontario",ON,1913-11-07 00:00:00,270.0,0.0,0.0,0.0,0.0,1913-11-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,793,6,1913,1911,2527292,2527292.0,1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Regina SK,SK,1912-06-30 00:00:00,28.0,100.0,2500.0,0.0,0.0,1912-06-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,795,0,1912,1911,492432,492432.0,1.0,28.0,100.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Cochrane ON,ON,1911-07-11 00:00:00,73.0,0.0,200.0,0.0,0.0,1911-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,796,0,1911,1911,2527292,2527292.0,1.0,73.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,Coucoucache QC,QC,1910-04-18 00:00:00,6.0,0.0,0.0,0.0,0.0,1910-04-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,797,0,1910,1911,2005776,2005776.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,St-Alphonse-de-Bagotville QC,QC,1910-04-15 00:00:00,4.0,0.0,0.0,0.0,0.0,1910-04-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,798,0,1910,1911,2005776,2005776.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Rogers Pass BC,BC,1910-03-05 00:00:00,62.0,0.0,0.0,0.0,0.0,1910-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,799,0,1910,1911,392480,392480.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,Burnaby and New Westminster BC,BC,1909-11-28 00:00:00,22.0,15.0,0.0,0.0,0.0,1909-11-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,801,0,1909,1911,392480,392480.0,1.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
